0.00000000,0.00000000,0.49377000,0.48947000
0.10000000,0.00000000,0.46492000,0.51815000
0.20000000,0.00000000,0.47695000,0.50082000
0.30000000,0.00000000,0.51573000,0.46510000
0.40000000,0.00000000,0.49651000,0.48274000
0.50000000,0.00000000,0.46017000,0.51767000
0.60000000,0.00000000,0.49631000,0.48295000
0.70000000,0.00000000,0.51579000,0.46497000
0.80000000,0.00000000,0.47749000,0.50035000
0.90000000,0.00000000,0.46454000,0.51844000
1.00000000,0.00000000,0.49377000,0.48947000
0.00000000,0.10000000,0.46492000,0.51815000
0.10000000,0.10000000,0.61712000,0.33539000
0.20000000,0.10000000,0.42088000,0.53959000
0.30000000,0.10000000,0.28147000,0.63397000
0.40000000,0.10000000,0.58518000,0.37424000
0.50000000,0.10000000,0.56564000,0.38432000
0.60000000,0.10000000,0.37798000,0.59020000
0.70000000,0.10000000,0.51938000,0.46043000
0.80000000,0.10000000,0.48716000,0.49533000
0.90000000,0.10000000,0.49956000,0.48356000
1.00000000,0.10000000,0.46492000,0.51815000
0.00000000,0.20000000,0.47695000,0.50082000
0.10000000,0.20000000,0.42088000,0.53959000
0.20000000,0.20000000,0.73664000,0.13377000
0.30000000,0.20000000,0.41401000,0.52328000
0.40000000,0.20000000,0.12282000,0.74909000
0.50000000,0.20000000,0.62284000,0.31601000
0.60000000,0.20000000,0.62982000,0.29629000
0.70000000,0.20000000,0.29855000,0.65131000
0.80000000,0.20000000,0.54721000,0.43089000
0.90000000,0.20000000,0.49102000,0.49113000
1.00000000,0.20000000,0.47695000,0.50082000
0.00000000,0.30000000,0.51573000,0.46510000
0.10000000,0.30000000,0.28147000,0.63397000
0.20000000,0.30000000,0.41401000,0.52328000
0.30000000,0.30000000,0.81330000,0.06364100
0.40000000,0.30000000,0.43610000,0.50727000
0.50000000,0.30000000,0.07149100,0.81833000
0.60000000,0.30000000,0.62409000,0.31662000
0.70000000,0.30000000,0.67675000,0.23720000
0.80000000,0.30000000,0.30681000,0.64633000
0.90000000,0.30000000,0.51764000,0.46219000
1.00000000,0.30000000,0.51573000,0.46510000
0.00000000,0.40000000,0.49651000,0.48274000
0.10000000,0.40000000,0.58518000,0.37424000
0.20000000,0.40000000,0.12282000,0.74909000
0.30000000,0.40000000,0.43610000,0.50727000
0.40000000,0.40000000,0.84899000,0.04772900
0.50000000,0.40000000,0.43304000,0.51778000
0.60000000,0.40000000,0.07369100,0.81857000
0.70000000,0.40000000,0.63091000,0.30852000
0.80000000,0.40000000,0.62821000,0.29777000
0.90000000,0.40000000,0.37621000,0.59124000
1.00000000,0.40000000,0.49651000,0.48274000
0.00000000,0.50000000,0.46017000,0.51767000
0.10000000,0.50000000,0.56564000,0.38432000
0.20000000,0.50000000,0.62284000,0.31600000
0.30000000,0.50000000,0.07149100,0.81833000
0.40000000,0.50000000,0.43304000,0.51778000
0.50000000,0.50000000,0.87994000,0.03618400
0.60000000,0.50000000,0.44048000,0.51041000
0.70000000,0.50000000,0.07119600,0.81942000
0.80000000,0.50000000,0.62075000,0.31900000
0.90000000,0.50000000,0.56624000,0.38373000
1.00000000,0.50000000,0.46017000,0.51767000
0.00000000,0.60000000,0.49631000,0.48295000
0.10000000,0.60000000,0.37798000,0.59020000
0.20000000,0.60000000,0.62982000,0.29629000
0.30000000,0.60000000,0.62409000,0.31662000
0.40000000,0.60000000,0.07368600,0.81858000
0.50000000,0.60000000,0.44048000,0.51041000
0.60000000,0.60000000,0.84814000,0.04780900
0.70000000,0.60000000,0.43313000,0.51013000
0.80000000,0.60000000,0.12329000,0.74842000
0.90000000,0.60000000,0.58545000,0.37381000
1.00000000,0.60000000,0.49631000,0.48295000
0.00000000,0.70000000,0.51579000,0.46497000
0.10000000,0.70000000,0.51938000,0.46043000
0.20000000,0.70000000,0.29855000,0.65131000
0.30000000,0.70000000,0.67676000,0.23719000
0.40000000,0.70000000,0.63092000,0.30852000
0.50000000,0.70000000,0.07119600,0.81942000
0.60000000,0.70000000,0.43313000,0.51013000
0.70000000,0.70000000,0.81388000,0.06342100
0.80000000,0.70000000,0.41465000,0.52272000
0.90000000,0.70000000,0.28117000,0.63419000
1.00000000,0.70000000,0.51579000,0.46497000
0.00000000,0.80000000,0.47749000,0.50035000
0.10000000,0.80000000,0.48716000,0.49533000
0.20000000,0.80000000,0.54721000,0.43089000
0.30000000,0.80000000,0.30681000,0.64633000
0.40000000,0.80000000,0.62821000,0.29777000
0.50000000,0.80000000,0.62075000,0.31900000
0.60000000,0.80000000,0.12329000,0.74842000
0.70000000,0.80000000,0.41465000,0.52272000
0.80000000,0.80000000,0.73639000,0.13402000
0.90000000,0.80000000,0.42083000,0.53961000
1.00000000,0.80000000,0.47749000,0.50035000
0.00000000,0.90000000,0.46454000,0.51844000
0.10000000,0.90000000,0.49956000,0.48356000
0.20000000,0.90000000,0.49102000,0.49113000
0.30000000,0.90000000,0.51764000,0.46219000
0.40000000,0.90000000,0.37621000,0.59124000
0.50000000,0.90000000,0.56624000,0.38373000
0.60000000,0.90000000,0.58546000,0.37381000
0.70000000,0.90000000,0.28117000,0.63419000
0.80000000,0.90000000,0.42083000,0.53961000
0.90000000,0.90000000,0.61719000,0.33528000
1.00000000,0.90000000,0.46454000,0.51844000
0.00000000,1.00000000,0.49377000,0.48947000
0.10000000,1.00000000,0.46492000,0.51815000
0.20000000,1.00000000,0.47695000,0.50082000
0.30000000,1.00000000,0.51573000,0.46510000
0.40000000,1.00000000,0.49651000,0.48274000
0.50000000,1.00000000,0.46017000,0.51767000
0.60000000,1.00000000,0.49631000,0.48295000
0.70000000,1.00000000,0.51579000,0.46497000
0.80000000,1.00000000,0.47749000,0.50035000
0.90000000,1.00000000,0.46454000,0.51844000
1.00000000,1.00000000,0.49377000,0.48947000
